x,y,ms
336.200791273,264.455995558,119279.435281
322.132620416,237.604685177,117817.565658
330.216112896,225.590577921,120608.682738
311.826192475,217.293344517,119134.229659
344.505825746,274.019772052,118281.778181
323.269260491,244.93098456,120170.020495
342.883231295,244.34186374,120981.077129
348.945875676,236.757971546,119929.97903
304.78716209,232.492460359,119356.485192
320.014837097,260.294244866,121556.133052
325.877242111,241.418295346,121135.019285
335.362164594,240.747023,119427.10161
329.195717846,243.452096582,118462.212658
338.000913205,228.935994326,118304.643953
357.256785704,225.515987217,122550.269552
362.767730583,233.182082998,121113.382614
318.920066481,244.064414407,120145.00374
321.055473828,224.688975479,118440.312657
371.695640601,245.630158801,120337.593873
338.32815601,236.361238309,119581.854778
342.325360651,243.659615516,118703.47496
321.30204884,201.927862827,120670.188236
335.709366933,259.547263498,121722.526944
320.268711742,234.960945666,122126.021823
325.506612244,252.893768494,117278.942925
326.054665288,258.885808587,117670.009125
329.597719192,271.89030299,119640.997195
329.727214067,234.703307842,119732.890839
319.91408324,227.323793096,120501.199947
333.54449708,282.008303862,120441.182601
326.288214909,248.25040366,121523.203493
325.15906175,261.650422743,121164.703956
355.465178875,255.530873347,122227.527813
327.257164257,242.169413009,120361.277617
352.517513375,191.96307581,118532.845139
342.808596086,257.820476318,118626.75383
330.268632367,253.037720961,119793.765656
312.002210394,255.29825346,119980.029543
349.083263756,275.774734105,121551.299353
311.96170258,214.420807223,116981.037609
305.494844847,229.746176123,121197.577794
355.805782545,242.801120294,124111.746064
28.2606968936,288.440183655,183511.428623
48.8301218721,276.596383843,184452.333831
41.7997898487,326.847590864,186942.130356
38.8119960988,286.426501005,181427.861861
47.661085153,282.852528629,187150.159472
33.4726918043,275.236947817,186470.527175
74.7528719257,282.812605935,183737.093716
46.9151804151,344.979910109,184837.895013
49.6359524394,320.732965444,186046.268642
39.3411278921,291.186085568,184034.943737
43.0426633886,295.758523792,187486.429245
51.8631353235,276.070038286,185847.910888
34.0533804022,304.710372417,186476.736222
37.7765148856,295.267312875,182916.686168
42.9745376831,306.164768573,188545.361578
44.9754060073,295.9871375,185755.676417
47.1345358247,305.711340555,185063.127896
30.9212380813,279.958238375,184223.22312
34.5067105349,301.309170554,182981.039986
57.4564886123,299.91591809,186421.914076
58.9545518655,305.9992677,185188.24747
55.2710266841,334.117936098,186589.208238
35.7601108153,296.152993533,183940.190051
62.8627800452,310.443114857,183703.55967
57.9567698562,317.808375797,186497.305905
52.9064633879,322.188158859,184953.697128
25.2891816699,278.840105948,188214.114857
26.6899972556,314.745577782,185657.821877
45.1826315004,326.533231488,181679.512783
38.8786302385,285.130731794,186814.505428
54.2615896058,277.860988458,186498.507098
35.5486232478,306.97435503,186138.125326
51.8449195419,300.726245036,186292.150229
33.4733448438,304.791704211,184148.659027
40.9577006252,314.86175081,186651.9644
50.7618615814,275.460368429,185713.002843
54.421711649,298.303469275,188227.900253
53.1926944413,292.279469978,185673.707437
27.5821883637,306.810300473,186823.150729
48.7848374556,304.510189024,182622.862819
36.1633209534,265.774310237,186189.989715
44.9606122728,309.828470321,183429.818335
65.9562688037,325.595844584,186276.412683
41.7445463515,311.727004135,187015.150127
48.4190993731,268.747650831,186862.353117
28.237186899,280.638349252,185846.677946
33.8250562183,288.254218861,184427.01877
43.144710909,266.718937025,184436.686598
39.1528608957,299.668240172,183620.025498
19.0046141661,277.936896123,186241.375825
54.3428747013,281.922358582,185784.248568
52.556460869,291.88204445,183244.193275
43.4567644505,310.663146592,184296.556501
37.3756169056,287.18859993,184258.063503
42.1195593977,300.470485269,185644.805896
26.5664192786,315.141414734,184003.21722
52.1128978597,275.784616278,185272.085112
41.120309984,298.013946423,183727.399788
63.1633735638,309.958393126,184861.508344
44.3290671838,277.096953615,183202.191453
30.8812528059,283.442083697,185131.936223
28.8206216914,285.539297623,182314.599284
44.2728202893,325.616195184,185249.038064
37.6317875132,277.122616801,184950.987321
40.2148708683,293.086517592,187057.439594
57.439419429,294.8673949,184101.877185
39.7215911026,290.829809558,182700.336471
50.5194399318,303.07031585,186564.118679
37.933928849,296.334591565,184990.879644
30.8183276697,291.185663608,188942.983588
68.032029794,301.062939959,181966.425656
41.4154404766,292.007624465,185183.719682
45.7466650964,289.835308549,182989.198296
26.7267433422,341.049758358,184447.404622
32.4751489718,299.685897101,188567.922063
24.0471235701,285.375985441,182391.301734
40.423169767,272.363498931,185004.523399
13.5788238278,318.691532853,182174.753452
44.3514313918,301.884326796,186521.477544
51.59571836,276.442454994,184844.542458
54.3113409224,314.039346517,184167.82961
57.9076875989,319.938355194,185330.964353
53.2271349135,294.59376422,186566.200263
16.9119931311,267.151287104,183459.205541
10.7181967322,309.549721642,182031.68778
33.8718764223,303.906165496,186580.636893
36.0185870652,302.064141719,183293.902565
58.979446802,300.807688465,184514.977782
50.2801046383,285.28354151,185751.628742
21.1558996781,307.116198617,183879.456041
38.6140617056,302.587991878,180958.503703
30.6583160266,303.629000615,184591.87826
58.4701689679,299.076536339,181788.799211
29.3990167589,285.287859378,185562.833566
46.9404511244,332.912657001,186756.034392
42.9921689861,294.604891868,183710.763187
41.9355583944,279.764219589,191002.554914
54.6404788846,303.144756061,183860.168084
29.7755741802,319.545470717,184788.390435
52.9875617903,291.635312913,185868.430015
41.9745467656,289.269888232,182175.907089
50.5631651221,283.254435005,186049.842258
54.5627735674,296.977439335,182778.546903
10.1837816678,327.435920161,184719.026703
36.7914166944,297.39365924,185830.097142
28.4745973759,328.251166656,186809.124373
30.2281873588,316.225527957,187151.232111
51.6936116395,327.153600327,185394.978269
27.7381205819,293.093861552,184829.73425
22.9945413975,270.046971305,183873.368367
72.6027696419,295.816399706,184886.446692
29.4544998337,302.737801619,183236.723125
38.332020408,288.502076747,183174.913391
32.6473445978,308.871867775,188879.001302
52.0928287996,312.095937772,183321.685486
12.0165067242,305.949433995,186052.28268
49.7776014486,283.413740093,183824.280422
58.6072963574,284.877250223,181631.098725
62.1618578891,291.724311962,182941.979259
43.9445165692,284.90576049,181524.199725
51.8165543527,323.799292366,187194.63432
64.3346013988,265.196967732,186829.584777
22.2662052273,275.525042661,186385.73842
32.0902057832,295.196674543,184999.591036
23.4934943875,297.56374961,183634.183802
37.9032125158,344.274093668,181682.529356
33.718132405,318.945999583,180266.806157
45.1489291764,286.945918091,189018.163177
51.0077200345,306.882499228,187691.099321
22.5207573112,296.777474583,185729.991026
65.5713164311,279.428785221,181910.243995
27.7501437984,296.776478617,185406.266684
44.6301488302,303.612582362,188131.278331
59.3399857192,283.226901012,182880.356395
46.960773009,290.262382529,187255.084906
45.4358983151,291.689403034,182777.388266
42.0039354627,317.640585481,185108.486473
41.8340240697,334.008892183,184700.534118
45.8609778877,282.624362058,185155.272826
55.0672198546,300.876974133,181493.679491
21.3984822986,290.676503906,185519.712705
34.7228344225,331.979846784,181588.481777
39.7943721564,294.057684788,185593.687297
37.0009803803,314.654303809,183343.415794
50.2108083148,283.72178014,184410.669092
26.7254290729,283.452428922,185606.176024
27.7305604808,306.908792098,182509.534194
37.6078735061,295.95050011,184700.533309
62.2548290187,310.749999641,184993.347761
19.7139202494,308.203409648,186585.115564
14.950678425,307.842704039,183717.033808
6.92507159745,304.397760848,184048.412209
24.5985088694,296.008396652,185839.322271
45.6162058251,294.011815601,185496.115309
17.7141191559,309.27749351,187855.97333
46.4272601662,301.218312435,185987.89677
45.8519695711,283.774279808,186196.913303
26.3181670051,306.154291552,187865.971036
40.1711377292,285.714057814,183259.999441
55.3005527745,288.300682721,184327.485962
38.0110212964,315.514455595,182185.273789
46.7303409425,309.966342904,185579.323484
16.423092201,297.623491826,184809.755509
18.416161309,318.059919843,186105.521693
42.4765713141,291.595554261,186866.300297
70.2626353201,315.339004684,186442.396987
35.6080647042,321.805506184,183529.325663
39.0497337464,286.083594224,186526.665772
39.6863245504,300.530916941,183306.233205
40.859943774,291.416238417,186039.531899
33.6541315643,305.391455377,186579.036352
67.3384130323,260.706683067,185773.864228
22.8895807536,314.586850111,186873.706323
45.8899380034,307.946185626,187198.636122
38.8515136908,311.36647231,183316.762748
34.1027278738,315.045544581,183005.498764
47.4320265242,303.560968822,184223.895896
34.4873593618,309.635432066,183658.302171
46.1697205266,298.713651592,185935.746478
21.5098808129,325.251058786,186926.06146
37.5542460612,326.849050264,185925.520772
41.0812121881,280.150311913,186646.989379
68.0910980758,332.441167441,183880.294436
27.1118600338,276.905160691,188929.771191
30.9895711053,283.012158304,188530.084066
37.0589578531,286.426613526,186961.962357
41.3730688816,301.234406415,183092.27138
64.4339938737,290.286806161,183898.723487
60.8135275078,290.161120231,184929.655225
53.0998475852,291.408965262,186802.528425
40.4409780576,290.304965945,190349.588657
48.1530240157,299.512180914,185804.775437
28.596445557,293.712554305,187988.900376
41.5858811596,294.42538177,183675.864636
36.2201565694,254.854247562,185831.858284
39.8904917248,306.112223843,184717.998542
42.7843346588,309.990425319,185047.946629
44.1237100193,284.093602281,182353.74988
69.1940045018,307.693041913,183427.364464
40.6389367149,299.083760327,183966.779868
33.3239281111,319.610169461,183856.450239
56.8887384726,290.7572733,186462.286001
13.4501766909,323.638661622,185613.82659
83.7778302929,292.396340495,188001.072728
67.4399219231,289.289776063,182891.992742
33.4505466216,293.583249004,185587.669217
36.9837061613,324.162624552,182676.020272
47.5248910835,283.946321855,183753.044723
37.9343677745,268.325598149,183643.533782
25.7276616027,294.287504745,182983.237615
44.2600248055,312.916078659,186817.841027
69.9320611425,314.630421312,186463.17771
37.1588060174,295.145520016,184697.127569
44.0542038746,296.275490135,184323.069451
56.4451421069,306.949169183,187089.137435
41.5732654549,311.191352311,189905.33082
35.8544004467,297.627250532,182843.361864
48.090586348,307.040589758,183356.652363
59.416411641,289.140536169,183935.002347
50.1299207541,294.753578378,183499.895269
21.8387531059,288.834834307,184786.725323
18.0588145037,320.395025756,186628.103126
38.8176401814,285.709762271,182949.7422
43.7781141039,287.578474923,187476.692033
31.1806024581,295.558210612,186581.942737
56.9080910571,312.70752273,184061.383662
41.8932444193,288.668734138,186321.193911
45.0038610713,311.753502256,183687.957015
13.9581280143,310.714035188,187183.279624
39.378712822,318.046276399,185055.653357
47.1255715789,282.675103746,183761.349225
45.94158581,301.725380761,186532.446467
56.9846845566,286.694813761,187865.66918
52.0104025345,294.634252056,183035.775353
57.6298035076,313.269427502,180731.996313
40.5736129277,278.481966003,188350.101434
